date,wm_yr_wk,weekday,wday,month,year,d,event_name_1_col,event_type_1_col,event_name_2_col,event_type_2_col,snap_CA_col,snap_TX_col,snap_WI_col
2014-12-22,11447,Monday,3,12,2014,d_1424_col,,,,,0,0,0
2014-12-23,11447,Tuesday,4,12,2014,d_1425_col,,,,,0,0,0
2014-12-24,11447,Wednesday,5,12,2014,d_1426_col,Chanukah End,Religious,,,0,0,0
2014-12-25,11447,Thursday,6,12,2014,d_1427_col,Christmas,National,,,0,0,0
2014-12-26,11447,Friday,7,12,2014,d_1428_col,,,,,0,0,0
2014-12-27,11448,Saturday,1,12,2014,d_1429_col,,,,,0,0,0
2014-12-28,11448,Sunday,2,12,2014,d_1430_col,,,,,0,0,0
2014-12-29,11448,Monday,3,12,2014,d_1431_col,,,,,0,0,0
2014-12-30,11448,Tuesday,4,12,2014,d_1432_col,,,,,0,0,0
2014-12-31,11448,Wednesday,5,12,2014,d_1433_col,,,,,0,0,0
2015-01-01,11448,Thursday,6,1,2015,d_1434_col,NewYear,National,,,1,1,0
2015-01-02,11448,Friday,7,1,2015,d_1435_col,,,,,1,0,1
2015-01-03,11449,Saturday,1,1,2015,d_1436_col,,,,,1,1,1
2015-01-04,11449,Sunday,2,1,2015,d_1437_col,,,,,1,0,0
2015-01-05,11449,Monday,3,1,2015,d_1438_col,,,,,1,1,1
2015-01-06,11449,Tuesday,4,1,2015,d_1439_col,,,,,1,1,1
2015-01-07,11449,Wednesday,5,1,2015,d_1440_col,OrthodoxChristmas,Religious,,,1,1,0
2015-01-08,11449,Thursday,6,1,2015,d_1441_col,,,,,1,0,1
2015-01-09,11449,Friday,7,1,2015,d_1442_col,,,,,1,1,1
2015-01-10,11450,Saturday,1,1,2015,d_1443_col,,,,,1,0,0
2015-01-11,11450,Sunday,2,1,2015,d_1444_col,,,,,0,1,1
2015-01-12,11450,Monday,3,1,2015,d_1445_col,,,,,0,1,1
2015-01-13,11450,Tuesday,4,1,2015,d_1446_col,,,,,0,1,0
2015-01-14,11450,Wednesday,5,1,2015,d_1447_col,,,,,0,0,1
2015-01-15,11450,Thursday,6,1,2015,d_1448_col,,,,,0,1,1
2015-01-16,11450,Friday,7,1,2015,d_1449_col,,,,,0,0,0
2015-01-17,11451,Saturday,1,1,2015,d_1450_col,,,,,0,0,0
2015-01-18,11451,Sunday,2,1,2015,d_1451_col,,,,,0,0,0
2015-01-19,11451,Monday,3,1,2015,d_1452_col,MartinLutherKingDay,National,,,0,0,0
2015-01-20,11451,Tuesday,4,1,2015,d_1453_col,,,,,0,0,0
2015-01-21,11451,Wednesday,5,1,2015,d_1454_col,,,,,0,0,0
2015-01-22,11451,Thursday,6,1,2015,d_1455_col,,,,,0,0,0
2015-01-23,11451,Friday,7,1,2015,d_1456_col,,,,,0,0,0
2015-01-24,11452,Saturday,1,1,2015,d_1457_col,,,,,0,0,0
2015-01-25,11452,Sunday,2,1,2015,d_1458_col,,,,,0,0,0
2015-01-26,11452,Monday,3,1,2015,d_1459_col,,,,,0,0,0
2015-01-27,11452,Tuesday,4,1,2015,d_1460_col,,,,,0,0,0
2015-01-28,11452,Wednesday,5,1,2015,d_1461_col,,,,,0,0,0
2015-01-29,11452,Thursday,6,1,2015,d_1462_col,,,,,0,0,0
2015-01-30,11452,Friday,7,1,2015,d_1463_col,,,,,0,0,0
2015-01-31,11501,Saturday,1,1,2015,d_1464_col,,,,,0,0,0
2015-02-01,11501,Sunday,2,2,2015,d_1465_col,SuperBowl,Sporting,,,1,1,0
2015-02-02,11501,Monday,3,2,2015,d_1466_col,,,,,1,0,1
2015-02-03,11501,Tuesday,4,2,2015,d_1467_col,,,,,1,1,1
2015-02-04,11501,Wednesday,5,2,2015,d_1468_col,,,,,1,0,0
2015-02-05,11501,Thursday,6,2,2015,d_1469_col,,,,,1,1,1
2015-02-06,11501,Friday,7,2,2015,d_1470_col,,,,,1,1,1
2015-02-07,11502,Saturday,1,2,2015,d_1471_col,,,,,1,1,0
2015-02-08,11502,Sunday,2,2,2015,d_1472_col,,,,,1,0,1
2015-02-09,11502,Monday,3,2,2015,d_1473_col,,,,,1,1,1
2015-02-10,11502,Tuesday,4,2,2015,d_1474_col,,,,,1,0,0
2015-02-11,11502,Wednesday,5,2,2015,d_1475_col,,,,,0,1,1
2015-02-12,11502,Thursday,6,2,2015,d_1476_col,,,,,0,1,1
2015-02-13,11502,Friday,7,2,2015,d_1477_col,,,,,0,1,0
2015-02-14,11503,Saturday,1,2,2015,d_1478_col,ValentinesDay,Cultural,,,0,0,1
2015-02-15,11503,Sunday,2,2,2015,d_1479_col,,,,,0,1,1
2015-02-16,11503,Monday,3,2,2015,d_1480_col,PresidentsDay,National,,,0,0,0
2015-02-17,11503,Tuesday,4,2,2015,d_1481_col,,,,,0,0,0
2015-02-18,11503,Wednesday,5,2,2015,d_1482_col,LentStart,Religious,,,0,0,0
2015-02-19,11503,Thursday,6,2,2015,d_1483_col,,,,,0,0,0
2015-02-20,11503,Friday,7,2,2015,d_1484_col,,,,,0,0,0
2015-02-21,11504,Saturday,1,2,2015,d_1485_col,,,,,0,0,0
2015-02-22,11504,Sunday,2,2,2015,d_1486_col,,,,,0,0,0
2015-02-23,11504,Monday,3,2,2015,d_1487_col,,,,,0,0,0
2015-02-24,11504,Tuesday,4,2,2015,d_1488_col,,,,,0,0,0
2015-02-25,11504,Wednesday,5,2,2015,d_1489_col,LentWeek2,Religious,,,0,0,0
2015-02-26,11504,Thursday,6,2,2015,d_1490_col,,,,,0,0,0
2015-02-27,11504,Friday,7,2,2015,d_1491_col,,,,,0,0,0
2015-02-28,11505,Saturday,1,2,2015,d_1492_col,,,,,0,0,0
2015-03-01,11505,Sunday,2,3,2015,d_1493_col,,,,,1,1,0
2015-03-02,11505,Monday,3,3,2015,d_1494_col,,,,,1,0,1
2015-03-03,11505,Tuesday,4,3,2015,d_1495_col,,,,,1,1,1
2015-03-04,11505,Wednesday,5,3,2015,d_1496_col,,,,,1,0,0
2015-03-05,11505,Thursday,6,3,2015,d_1497_col,Purim End,Religious,,,1,1,1
2015-03-06,11505,Friday,7,3,2015,d_1498_col,,,,,1,1,1
2015-03-07,11506,Saturday,1,3,2015,d_1499_col,,,,,1,1,0
2015-03-08,11506,Sunday,2,3,2015,d_1500_col,,,,,1,0,1
2015-03-09,11506,Monday,3,3,2015,d_1501_col,,,,,1,1,1
2015-03-10,11506,Tuesday,4,3,2015,d_1502_col,,,,,1,0,0
2015-03-11,11506,Wednesday,5,3,2015,d_1503_col,,,,,0,1,1
2015-03-12,11506,Thursday,6,3,2015,d_1504_col,,,,,0,1,1
2015-03-13,11506,Friday,7,3,2015,d_1505_col,,,,,0,1,0
2015-03-14,11507,Saturday,1,3,2015,d_1506_col,,,,,0,0,1
2015-03-15,11507,Sunday,2,3,2015,d_1507_col,,,,,0,1,1
2015-03-16,11507,Monday,3,3,2015,d_1508_col,,,,,0,0,0
2015-03-17,11507,Tuesday,4,3,2015,d_1509_col,StPatricksDay,Cultural,,,0,0,0
2015-03-18,11507,Wednesday,5,3,2015,d_1510_col,,,,,0,0,0
2015-03-19,11507,Thursday,6,3,2015,d_1511_col,,,,,0,0,0
2015-03-20,11507,Friday,7,3,2015,d_1512_col,,,,,0,0,0
2015-03-21,11508,Saturday,1,3,2015,d_1513_col,,,,,0,0,0
2015-03-22,11508,Sunday,2,3,2015,d_1514_col,,,,,0,0,0
2015-03-23,11508,Monday,3,3,2015,d_1515_col,,,,,0,0,0
2015-03-24,11508,Tuesday,4,3,2015,d_1516_col,,,,,0,0,0
2015-03-25,11508,Wednesday,5,3,2015,d_1517_col,,,,,0,0,0
2015-03-26,11508,Thursday,6,3,2015,d_1518_col,,,,,0,0,0
2015-03-27,11508,Friday,7,3,2015,d_1519_col,,,,,0,0,0
2015-03-28,11509,Saturday,1,3,2015,d_1520_col,,,,,0,0,0
2015-03-29,11509,Sunday,2,3,2015,d_1521_col,,,,,0,0,0
2015-03-30,11509,Monday,3,3,2015,d_1522_col,,,,,0,0,0
2015-03-31,11509,Tuesday,4,3,2015,d_1523_col,,,,,0,0,0
2015-04-01,11509,Wednesday,5,4,2015,d_1524_col,,,,,1,1,0
2015-04-02,11509,Thursday,6,4,2015,d_1525_col,,,,,1,0,1
2015-04-03,11509,Friday,7,4,2015,d_1526_col,,,,,1,1,1
2015-04-04,11510,Saturday,1,4,2015,d_1527_col,,,,,1,0,0
2015-04-05,11510,Sunday,2,4,2015,d_1528_col,Easter,Cultural,,,1,1,1
2015-04-06,11510,Monday,3,4,2015,d_1529_col,,,,,1,1,1
2015-04-07,11510,Tuesday,4,4,2015,d_1530_col,,,,,1,1,0
2015-04-08,11510,Wednesday,5,4,2015,d_1531_col,,,,,1,0,1
2015-04-09,11510,Thursday,6,4,2015,d_1532_col,,,,,1,1,1
2015-04-10,11510,Friday,7,4,2015,d_1533_col,,,,,1,0,0
2015-04-11,11511,Saturday,1,4,2015,d_1534_col,Pesach End,Religious,,,0,1,1
2015-04-12,11511,Sunday,2,4,2015,d_1535_col,OrthodoxEaster,Religious,,,0,1,1
2015-04-13,11511,Monday,3,4,2015,d_1536_col,,,,,0,1,0
2015-04-14,11511,Tuesday,4,4,2015,d_1537_col,,,,,0,0,1
2015-04-15,11511,Wednesday,5,4,2015,d_1538_col,,,,,0,1,1
2015-04-16,11511,Thursday,6,4,2015,d_1539_col,,,,,0,0,0
2015-04-17,11511,Friday,7,4,2015,d_1540_col,,,,,0,0,0
2015-04-18,11512,Saturday,1,4,2015,d_1541_col,,,,,0,0,0
2015-04-19,11512,Sunday,2,4,2015,d_1542_col,,,,,0,0,0
2015-04-20,11512,Monday,3,4,2015,d_1543_col,,,,,0,0,0
2015-04-21,11512,Tuesday,4,4,2015,d_1544_col,,,,,0,0,0
2015-04-22,11512,Wednesday,5,4,2015,d_1545_col,,,,,0,0,0
2015-04-23,11512,Thursday,6,4,2015,d_1546_col,,,,,0,0,0
2015-04-24,11512,Friday,7,4,2015,d_1547_col,,,,,0,0,0
2015-04-25,11513,Saturday,1,4,2015,d_1548_col,,,,,0,0,0
2015-04-26,11513,Sunday,2,4,2015,d_1549_col,,,,,0,0,0
2015-04-27,11513,Monday,3,4,2015,d_1550_col,,,,,0,0,0
2015-04-28,11513,Tuesday,4,4,2015,d_1551_col,,,,,0,0,0
2015-04-29,11513,Wednesday,5,4,2015,d_1552_col,,,,,0,0,0
2015-04-30,11513,Thursday,6,4,2015,d_1553_col,,,,,0,0,0
2015-05-01,11513,Friday,7,5,2015,d_1554_col,,,,,1,1,0
2015-05-02,11514,Saturday,1,5,2015,d_1555_col,,,,,1,0,1
2015-05-03,11514,Sunday,2,5,2015,d_1556_col,,,,,1,1,1
2015-05-04,11514,Monday,3,5,2015,d_1557_col,,,,,1,0,0
2015-05-05,11514,Tuesday,4,5,2015,d_1558_col,Cinco De Mayo,Cultural,,,1,1,1
2015-05-06,11514,Wednesday,5,5,2015,d_1559_col,,,,,1,1,1
2015-05-07,11514,Thursday,6,5,2015,d_1560_col,,,,,1,1,0
2015-05-08,11514,Friday,7,5,2015,d_1561_col,,,,,1,0,1
2015-05-09,11515,Saturday,1,5,2015,d_1562_col,,,,,1,1,1
2015-05-10,11515,Sunday,2,5,2015,d_1563_col,Mother's day,Cultural,,,1,0,0
2015-05-11,11515,Monday,3,5,2015,d_1564_col,,,,,0,1,1
2015-05-12,11515,Tuesday,4,5,2015,d_1565_col,,,,,0,1,1
2015-05-13,11515,Wednesday,5,5,2015,d_1566_col,,,,,0,1,0
2015-05-14,11515,Thursday,6,5,2015,d_1567_col,,,,,0,0,1
2015-05-15,11515,Friday,7,5,2015,d_1568_col,,,,,0,1,1
2015-05-16,11516,Saturday,1,5,2015,d_1569_col,,,,,0,0,0
2015-05-17,11516,Sunday,2,5,2015,d_1570_col,,,,,0,0,0
2015-05-18,11516,Monday,3,5,2015,d_1571_col,,,,,0,0,0
2015-05-19,11516,Tuesday,4,5,2015,d_1572_col,,,,,0,0,0
2015-05-20,11516,Wednesday,5,5,2015,d_1573_col,,,,,0,0,0
2015-05-21,11516,Thursday,6,5,2015,d_1574_col,,,,,0,0,0
2015-05-22,11516,Friday,7,5,2015,d_1575_col,,,,,0,0,0
2015-05-23,11517,Saturday,1,5,2015,d_1576_col,,,,,0,0,0
2015-05-24,11517,Sunday,2,5,2015,d_1577_col,,,,,0,0,0
2015-05-25,11517,Monday,3,5,2015,d_1578_col,MemorialDay,National,,,0,0,0
2015-05-26,11517,Tuesday,4,5,2015,d_1579_col,,,,,0,0,0
2015-05-27,11517,Wednesday,5,5,2015,d_1580_col,,,,,0,0,0
2015-05-28,11517,Thursday,6,5,2015,d_1581_col,,,,,0,0,0
2015-05-29,11517,Friday,7,5,2015,d_1582_col,,,,,0,0,0
2015-05-30,11518,Saturday,1,5,2015,d_1583_col,,,,,0,0,0
2015-05-31,11518,Sunday,2,5,2015,d_1584_col,,,,,0,0,0
2015-06-01,11518,Monday,3,6,2015,d_1585_col,,,,,1,1,0
2015-06-02,11518,Tuesday,4,6,2015,d_1586_col,,,,,1,0,1
2015-06-03,11518,Wednesday,5,6,2015,d_1587_col,,,,,1,1,1
2015-06-04,11518,Thursday,6,6,2015,d_1588_col,NBAFinalsStart,Sporting,,,1,0,0
2015-06-05,11518,Friday,7,6,2015,d_1589_col,,,,,1,1,1
2015-06-06,11519,Saturday,1,6,2015,d_1590_col,,,,,1,1,1
2015-06-07,11519,Sunday,2,6,2015,d_1591_col,,,,,1,1,0
2015-06-08,11519,Monday,3,6,2015,d_1592_col,,,,,1,0,1
2015-06-09,11519,Tuesday,4,6,2015,d_1593_col,,,,,1,1,1
2015-06-10,11519,Wednesday,5,6,2015,d_1594_col,,,,,1,0,0
2015-06-11,11519,Thursday,6,6,2015,d_1595_col,,,,,0,1,1
2015-06-12,11519,Friday,7,6,2015,d_1596_col,,,,,0,1,1
2015-06-13,11520,Saturday,1,6,2015,d_1597_col,,,,,0,1,0
2015-06-14,11520,Sunday,2,6,2015,d_1598_col,,,,,0,0,1
2015-06-15,11520,Monday,3,6,2015,d_1599_col,,,,,0,1,1
2015-06-16,11520,Tuesday,4,6,2015,d_1600_col,NBAFinalsEnd,Sporting,,,0,0,0
2015-06-17,11520,Wednesday,5,6,2015,d_1601_col,,,,,0,0,0
2015-06-18,11520,Thursday,6,6,2015,d_1602_col,Ramadan starts,Religious,,,0,0,0
2015-06-19,11520,Friday,7,6,2015,d_1603_col,,,,,0,0,0
2015-06-20,11521,Saturday,1,6,2015,d_1604_col,,,,,0,0,0
2015-06-21,11521,Sunday,2,6,2015,d_1605_col,Father's day,Cultural,,,0,0,0
2015-06-22,11521,Monday,3,6,2015,d_1606_col,,,,,0,0,0
2015-06-23,11521,Tuesday,4,6,2015,d_1607_col,,,,,0,0,0
2015-06-24,11521,Wednesday,5,6,2015,d_1608_col,,,,,0,0,0
2015-06-25,11521,Thursday,6,6,2015,d_1609_col,,,,,0,0,0
2015-06-26,11521,Friday,7,6,2015,d_1610_col,,,,,0,0,0
2015-06-27,11522,Saturday,1,6,2015,d_1611_col,,,,,0,0,0
2015-06-28,11522,Sunday,2,6,2015,d_1612_col,,,,,0,0,0
2015-06-29,11522,Monday,3,6,2015,d_1613_col,,,,,0,0,0
2015-06-30,11522,Tuesday,4,6,2015,d_1614_col,,,,,0,0,0
2015-07-01,11522,Wednesday,5,7,2015,d_1615_col,,,,,1,1,0
2015-07-02,11522,Thursday,6,7,2015,d_1616_col,,,,,1,0,1
2015-07-03,11522,Friday,7,7,2015,d_1617_col,,,,,1,1,1
2015-07-04,11523,Saturday,1,7,2015,d_1618_col,IndependenceDay,National,,,1,0,0
2015-07-05,11523,Sunday,2,7,2015,d_1619_col,,,,,1,1,1
2015-07-06,11523,Monday,3,7,2015,d_1620_col,,,,,1,1,1
2015-07-07,11523,Tuesday,4,7,2015,d_1621_col,,,,,1,1,0
2015-07-08,11523,Wednesday,5,7,2015,d_1622_col,,,,,1,0,1
2015-07-09,11523,Thursday,6,7,2015,d_1623_col,,,,,1,1,1
2015-07-10,11523,Friday,7,7,2015,d_1624_col,,,,,1,0,0
2015-07-11,11524,Saturday,1,7,2015,d_1625_col,,,,,0,1,1
2015-07-12,11524,Sunday,2,7,2015,d_1626_col,,,,,0,1,1
2015-07-13,11524,Monday,3,7,2015,d_1627_col,,,,,0,1,0
2015-07-14,11524,Tuesday,4,7,2015,d_1628_col,,,,,0,0,1
2015-07-15,11524,Wednesday,5,7,2015,d_1629_col,,,,,0,1,1
2015-07-16,11524,Thursday,6,7,2015,d_1630_col,,,,,0,0,0
2015-07-17,11524,Friday,7,7,2015,d_1631_col,,,,,0,0,0
2015-07-18,11525,Saturday,1,7,2015,d_1632_col,Eid al-Fitr,Religious,,,0,0,0
2015-07-19,11525,Sunday,2,7,2015,d_1633_col,,,,,0,0,0
2015-07-20,11525,Monday,3,7,2015,d_1634_col,,,,,0,0,0
2015-07-21,11525,Tuesday,4,7,2015,d_1635_col,,,,,0,0,0
2015-07-22,11525,Wednesday,5,7,2015,d_1636_col,,,,,0,0,0
2015-07-23,11525,Thursday,6,7,2015,d_1637_col,,,,,0,0,0
2015-07-24,11525,Friday,7,7,2015,d_1638_col,,,,,0,0,0
2015-07-25,11526,Saturday,1,7,2015,d_1639_col,,,,,0,0,0
2015-07-26,11526,Sunday,2,7,2015,d_1640_col,,,,,0,0,0
2015-07-27,11526,Monday,3,7,2015,d_1641_col,,,,,0,0,0
2015-07-28,11526,Tuesday,4,7,2015,d_1642_col,,,,,0,0,0
2015-07-29,11526,Wednesday,5,7,2015,d_1643_col,,,,,0,0,0
2015-07-30,11526,Thursday,6,7,2015,d_1644_col,,,,,0,0,0
2015-07-31,11526,Friday,7,7,2015,d_1645_col,,,,,0,0,0
2015-08-01,11527,Saturday,1,8,2015,d_1646_col,,,,,1,1,0
2015-08-02,11527,Sunday,2,8,2015,d_1647_col,,,,,1,0,1
2015-08-03,11527,Monday,3,8,2015,d_1648_col,,,,,1,1,1
2015-08-04,11527,Tuesday,4,8,2015,d_1649_col,,,,,1,0,0
2015-08-05,11527,Wednesday,5,8,2015,d_1650_col,,,,,1,1,1
2015-08-06,11527,Thursday,6,8,2015,d_1651_col,,,,,1,1,1
2015-08-07,11527,Friday,7,8,2015,d_1652_col,,,,,1,1,0
2015-08-08,11528,Saturday,1,8,2015,d_1653_col,,,,,1,0,1
2015-08-09,11528,Sunday,2,8,2015,d_1654_col,,,,,1,1,1
2015-08-10,11528,Monday,3,8,2015,d_1655_col,,,,,1,0,0
2015-08-11,11528,Tuesday,4,8,2015,d_1656_col,,,,,0,1,1
2015-08-12,11528,Wednesday,5,8,2015,d_1657_col,,,,,0,1,1
2015-08-13,11528,Thursday,6,8,2015,d_1658_col,,,,,0,1,0
2015-08-14,11528,Friday,7,8,2015,d_1659_col,,,,,0,0,1
2015-08-15,11529,Saturday,1,8,2015,d_1660_col,,,,,0,1,1
2015-08-16,11529,Sunday,2,8,2015,d_1661_col,,,,,0,0,0
2015-08-17,11529,Monday,3,8,2015,d_1662_col,,,,,0,0,0
2015-08-18,11529,Tuesday,4,8,2015,d_1663_col,,,,,0,0,0
2015-08-19,11529,Wednesday,5,8,2015,d_1664_col,,,,,0,0,0
2015-08-20,11529,Thursday,6,8,2015,d_1665_col,,,,,0,0,0
2015-08-21,11529,Friday,7,8,2015,d_1666_col,,,,,0,0,0
2015-08-22,11530,Saturday,1,8,2015,d_1667_col,,,,,0,0,0
2015-08-23,11530,Sunday,2,8,2015,d_1668_col,,,,,0,0,0
2015-08-24,11530,Monday,3,8,2015,d_1669_col,,,,,0,0,0
2015-08-25,11530,Tuesday,4,8,2015,d_1670_col,,,,,0,0,0
2015-08-26,11530,Wednesday,5,8,2015,d_1671_col,,,,,0,0,0
2015-08-27,11530,Thursday,6,8,2015,d_1672_col,,,,,0,0,0
2015-08-28,11530,Friday,7,8,2015,d_1673_col,,,,,0,0,0
2015-08-29,11531,Saturday,1,8,2015,d_1674_col,,,,,0,0,0
2015-08-30,11531,Sunday,2,8,2015,d_1675_col,,,,,0,0,0
2015-08-31,11531,Monday,3,8,2015,d_1676_col,,,,,0,0,0
2015-09-01,11531,Tuesday,4,9,2015,d_1677_col,,,,,1,1,0
2015-09-02,11531,Wednesday,5,9,2015,d_1678_col,,,,,1,0,1
2015-09-03,11531,Thursday,6,9,2015,d_1679_col,,,,,1,1,1
2015-09-04,11531,Friday,7,9,2015,d_1680_col,,,,,1,0,0
2015-09-05,11532,Saturday,1,9,2015,d_1681_col,,,,,1,1,1
2015-09-06,11532,Sunday,2,9,2015,d_1682_col,,,,,1,1,1
2015-09-07,11532,Monday,3,9,2015,d_1683_col,LaborDay,National,,,1,1,0
2015-09-08,11532,Tuesday,4,9,2015,d_1684_col,,,,,1,0,1
2015-09-09,11532,Wednesday,5,9,2015,d_1685_col,,,,,1,1,1
2015-09-10,11532,Thursday,6,9,2015,d_1686_col,,,,,1,0,0
2015-09-11,11532,Friday,7,9,2015,d_1687_col,,,,,0,1,1
2015-09-12,11533,Saturday,1,9,2015,d_1688_col,,,,,0,1,1
2015-09-13,11533,Sunday,2,9,2015,d_1689_col,,,,,0,1,0
2015-09-14,11533,Monday,3,9,2015,d_1690_col,,,,,0,0,1
2015-09-15,11533,Tuesday,4,9,2015,d_1691_col,,,,,0,1,1
2015-09-16,11533,Wednesday,5,9,2015,d_1692_col,,,,,0,0,0
2015-09-17,11533,Thursday,6,9,2015,d_1693_col,,,,,0,0,0
2015-09-18,11533,Friday,7,9,2015,d_1694_col,,,,,0,0,0
2015-09-19,11534,Saturday,1,9,2015,d_1695_col,,,,,0,0,0
2015-09-20,11534,Sunday,2,9,2015,d_1696_col,,,,,0,0,0
2015-09-21,11534,Monday,3,9,2015,d_1697_col,,,,,0,0,0
2015-09-22,11534,Tuesday,4,9,2015,d_1698_col,,,,,0,0,0
2015-09-23,11534,Wednesday,5,9,2015,d_1699_col,,,,,0,0,0
2015-09-24,11534,Thursday,6,9,2015,d_1700_col,EidAlAdha,Religious,,,0,0,0
2015-09-25,11534,Friday,7,9,2015,d_1701_col,,,,,0,0,0
2015-09-26,11535,Saturday,1,9,2015,d_1702_col,,,,,0,0,0
2015-09-27,11535,Sunday,2,9,2015,d_1703_col,,,,,0,0,0
2015-09-28,11535,Monday,3,9,2015,d_1704_col,,,,,0,0,0
2015-09-29,11535,Tuesday,4,9,2015,d_1705_col,,,,,0,0,0
2015-09-30,11535,Wednesday,5,9,2015,d_1706_col,,,,,0,0,0
2015-10-01,11535,Thursday,6,10,2015,d_1707_col,,,,,1,1,0
2015-10-02,11535,Friday,7,10,2015,d_1708_col,,,,,1,0,1
2015-10-03,11536,Saturday,1,10,2015,d_1709_col,,,,,1,1,1
2015-10-04,11536,Sunday,2,10,2015,d_1710_col,,,,,1,0,0
2015-10-05,11536,Monday,3,10,2015,d_1711_col,,,,,1,1,1
2015-10-06,11536,Tuesday,4,10,2015,d_1712_col,,,,,1,1,1
2015-10-07,11536,Wednesday,5,10,2015,d_1713_col,,,,,1,1,0
2015-10-08,11536,Thursday,6,10,2015,d_1714_col,,,,,1,0,1
2015-10-09,11536,Friday,7,10,2015,d_1715_col,,,,,1,1,1
2015-10-10,11537,Saturday,1,10,2015,d_1716_col,,,,,1,0,0
2015-10-11,11537,Sunday,2,10,2015,d_1717_col,,,,,0,1,1
2015-10-12,11537,Monday,3,10,2015,d_1718_col,ColumbusDay,National,,,0,1,1
2015-10-13,11537,Tuesday,4,10,2015,d_1719_col,,,,,0,1,0
2015-10-14,11537,Wednesday,5,10,2015,d_1720_col,,,,,0,0,1
2015-10-15,11537,Thursday,6,10,2015,d_1721_col,,,,,0,1,1
2015-10-16,11537,Friday,7,10,2015,d_1722_col,,,,,0,0,0
2015-10-17,11538,Saturday,1,10,2015,d_1723_col,,,,,0,0,0
2015-10-18,11538,Sunday,2,10,2015,d_1724_col,,,,,0,0,0
2015-10-19,11538,Monday,3,10,2015,d_1725_col,,,,,0,0,0
2015-10-20,11538,Tuesday,4,10,2015,d_1726_col,,,,,0,0,0
2015-10-21,11538,Wednesday,5,10,2015,d_1727_col,,,,,0,0,0
2015-10-22,11538,Thursday,6,10,2015,d_1728_col,,,,,0,0,0
2015-10-23,11538,Friday,7,10,2015,d_1729_col,,,,,0,0,0
2015-10-24,11539,Saturday,1,10,2015,d_1730_col,,,,,0,0,0
2015-10-25,11539,Sunday,2,10,2015,d_1731_col,,,,,0,0,0
2015-10-26,11539,Monday,3,10,2015,d_1732_col,,,,,0,0,0
2015-10-27,11539,Tuesday,4,10,2015,d_1733_col,,,,,0,0,0
2015-10-28,11539,Wednesday,5,10,2015,d_1734_col,,,,,0,0,0
2015-10-29,11539,Thursday,6,10,2015,d_1735_col,,,,,0,0,0
2015-10-30,11539,Friday,7,10,2015,d_1736_col,,,,,0,0,0
2015-10-31,11540,Saturday,1,10,2015,d_1737_col,Halloween,Cultural,,,0,0,0
2015-11-01,11540,Sunday,2,11,2015,d_1738_col,,,,,1,1,0
2015-11-02,11540,Monday,3,11,2015,d_1739_col,,,,,1,0,1
2015-11-03,11540,Tuesday,4,11,2015,d_1740_col,,,,,1,1,1
2015-11-04,11540,Wednesday,5,11,2015,d_1741_col,,,,,1,0,0
2015-11-05,11540,Thursday,6,11,2015,d_1742_col,,,,,1,1,1
2015-11-06,11540,Friday,7,11,2015,d_1743_col,,,,,1,1,1
2015-11-07,11541,Saturday,1,11,2015,d_1744_col,,,,,1,1,0
2015-11-08,11541,Sunday,2,11,2015,d_1745_col,,,,,1,0,1
2015-11-09,11541,Monday,3,11,2015,d_1746_col,,,,,1,1,1
2015-11-10,11541,Tuesday,4,11,2015,d_1747_col,,,,,1,0,0
2015-11-11,11541,Wednesday,5,11,2015,d_1748_col,VeteransDay,National,,,0,1,1
2015-11-12,11541,Thursday,6,11,2015,d_1749_col,,,,,0,1,1
2015-11-13,11541,Friday,7,11,2015,d_1750_col,,,,,0,1,0
2015-11-14,11542,Saturday,1,11,2015,d_1751_col,,,,,0,0,1
2015-11-15,11542,Sunday,2,11,2015,d_1752_col,,,,,0,1,1
2015-11-16,11542,Monday,3,11,2015,d_1753_col,,,,,0,0,0
2015-11-17,11542,Tuesday,4,11,2015,d_1754_col,,,,,0,0,0
2015-11-18,11542,Wednesday,5,11,2015,d_1755_col,,,,,0,0,0
2015-11-19,11542,Thursday,6,11,2015,d_1756_col,,,,,0,0,0
2015-11-20,11542,Friday,7,11,2015,d_1757_col,,,,,0,0,0
2015-11-21,11543,Saturday,1,11,2015,d_1758_col,,,,,0,0,0
2015-11-22,11543,Sunday,2,11,2015,d_1759_col,,,,,0,0,0
2015-11-23,11543,Monday,3,11,2015,d_1760_col,,,,,0,0,0
2015-11-24,11543,Tuesday,4,11,2015,d_1761_col,,,,,0,0,0
2015-11-25,11543,Wednesday,5,11,2015,d_1762_col,,,,,0,0,0
2015-11-26,11543,Thursday,6,11,2015,d_1763_col,Thanksgiving,National,,,0,0,0
2015-11-27,11543,Friday,7,11,2015,d_1764_col,,,,,0,0,0
2015-11-28,11544,Saturday,1,11,2015,d_1765_col,,,,,0,0,0
2015-11-29,11544,Sunday,2,11,2015,d_1766_col,,,,,0,0,0
2015-11-30,11544,Monday,3,11,2015,d_1767_col,,,,,0,0,0
2015-12-01,11544,Tuesday,4,12,2015,d_1768_col,,,,,1,1,0
2015-12-02,11544,Wednesday,5,12,2015,d_1769_col,,,,,1,0,1
2015-12-03,11544,Thursday,6,12,2015,d_1770_col,,,,,1,1,1
2015-12-04,11544,Friday,7,12,2015,d_1771_col,,,,,1,0,0
2015-12-05,11545,Saturday,1,12,2015,d_1772_col,,,,,1,1,1
